name,RA_h,RA_m,RA_s,DecSign,DecAbsDeg,DEC_m,DEC_s,RA_deg,DEC_deg,redshift,Rin,Rout,scaleR,R2500,R2500e,R500,R500e,T2500,T2500e,T500,T500e,K0,K0err,K100,K100err,spec_kT,spec_kT_err,spec_Z,spec_Z_err,Fx,Fx_err,Lx,Lx_err,LXrest,LXrest_err,LXbol,LXbol_err,radial_profile,dof,spec_X2r,max_ap,wtkT,wtkTe,wtZ,wtZe,obsIDs_good,obsIDs_all
--,h,m,s,DE-,DEd,m,s,degree,degree,--,scaleR,scaleR,--,kpc,kpc,kpc,kpc,keV,keV,keV,keV,keV cm2,keV cm2,keV cm2,keV cm2,keV,keV,Zsun,Zsun,erg/s/cm2,erg/s/cm2,erg/s,erg/s,erg/s,erg/s,erg/s,erg/s,--,--,--,arcmin,keV,keV,Zsun,Zsun,--,--
ACCEPT2 cluster name,Right Ascension J2000 (hours),Right Ascension J2000 (minutes),Right Ascension J2000 (seconds),Declination J2000 (sign),Declination J2000 (degrees),Declination J2000 (minutes),Declination J2000 (Seconds),Right Ascension J2000 (decimal degrees),Declination J2000 (decimal degrees),Redshift,Inner radius,Outer radius,Radius scale,R2500 radius,R2500 radius error,R500 radius,R500 radius error,Average temperature R2500,Average temperature R2500 error,Average temperature R500,Average temperature R500 error,Central entropy,Central entropy error,Entropy at 100kpc,Entropy at 100kpc error,Temperature,Temperature error,Metallicity,Metallicity error,--,--,--,--,--,--,--,--,--,--,--,Maximum aperature,--,--,--,--,observation ID,observation ID
400d_J0838+1948,8,38,30.9,+,19,48,19.89,129.62878,19.80552,0.123,0.3,1,R2500     ,334,50,806,117,2.717,0.685,2.995,0.752,nan,nan,nan,nan,2.815,0.673,5.34E-01,4.24E-01,4.14E-13,1.07E-13,1.60E+43,4.13E+42,1.63E+43,4.20E+42,2.10E+43,5.41E+42,None      ,1022,1.314,2.55,nan,nan,nan,nan,[9397]    ,[9397]
ABELL_3411,8,41,51.9,-,17,27,45.62,130.46636,-17.46267,0.169,0.3,1,R2500     ,519,18,1184,45,6.271,0.311,6.446,0.333,194,24.3,76.5,25.8,6.249,0.307,2.75E-01,5.40E-02,3.73E-12,6.96E-14,2.87E+44,5.37E+42,2.80E+44,5.23E+42,3.96E+44,7.40E+42,./proj_profs/ABELL_3411_kTZ.dat,2047,1.119,3.037,6.161,0.454,0.348,0.095,[15316  13378],[13378  15316]
NSC_J084254+292723,8,42,55.9,+,29,27,27.22,130.73295,29.45756,0.194,0.3,1,R2500     ,505,25,1168,65,6.087,0.462,6.424,0.55,22.9,2,100.8,6.2,5.89,0.439,4.86E-01,1.36E-01,1.43E-12,4.59E-14,1.51E+44,4.82E+42,1.47E+44,4.70E+42,2.04E+44,6.53E+42,./proj_profs/NSC_J084254+292723_kTZ.dat,1022,1.052,2.637,5.023,0.901,0.519,0.181,[2224]    ,[2224]
ABELL_0697,8,42,57.6,+,36,21,58.89,130.73988,36.36636,0.282,0.3,1,R2500     ,713,58,1661,161,12.371,1.486,13.559,1.825,229.6,22.6,54.7,16.9,11.987,1.107,3.33E-01,1.06E-01,5.37E-12,1.29E-13,1.32E+45,3.18E+43,1.20E+45,2.89E+43,2.12E+45,5.10E+43,./proj_profs/ABELL_0697_kTZ.dat,1022,1.311,2.81,nan,nan,nan,nan,[4217]    ,[4217]
RX_J0848.8+4455,8,48,47.8,+,44,56,16.06,132.19899,44.93779,0.543,0.3,1,R2500     ,248,44,492,148,2.337,0.565,1.781,0.742,nan,nan,nan,nan,2.498,0.491,3.55E-01,2.49E-01,3.00E-14,6.16E-15,3.50E+43,7.18E+42,3.96E+43,8.13E+42,5.18E+43,1.06E+43,None      ,2047,1.104,0.65,nan,nan,nan,nan,[1708  927],[1708  927]
ZwCl_0848.5+3341,8,51,38.9,+,33,31,7.75,132.91206,33.51882,0.371,0.3,1,R2500     ,504,83,1124,220,7.156,1.755,7.093,2.144,nan,nan,nan,nan,7.258,1.76,3.80E-01,2.88E-01,6.20E-13,4.79E-14,2.89E+44,2.24E+43,2.73E+44,2.11E+43,4.01E+44,3.10E+43,None      ,1022,1.054,1.648,nan,nan,nan,nan,[4205]    ,[4205]
ZwCl_0857.9+2107,9,0,36.9,+,20,53,39.67,135.15354,20.89435,0.23,0.3,1,R2500     ,414,16,946,41,4.38,0.255,4.472,0.282,nan,nan,81.1,5.9,4.389,0.256,3.10E-01,7.40E-02,1.39E-12,5.11E-14,2.15E+44,7.89E+42,2.15E+44,7.88E+42,2.85E+44,1.05E+43,./proj_profs/ZwCl_0857.9+2107_kTZ.dat,1022,0.993,1.896,4.517,0.176,0.356,0.16,[10463]   ,[10463]
ABELL_0744,9,7,20.5,+,16,39,6.03,136.83545,16.65168,0.073,0.3,1,R2500     ,316,19,722,61,2.347,0.229,2.335,0.317,nan,nan,nan,nan,2.331,0.226,2.15E-01,8.10E-02,1.14E-12,1.07E-13,1.44E+43,1.36E+42,1.46E+43,1.38E+42,1.95E+43,1.84E+42,./proj_profs/ABELL_0744_kTZ.dat,1022,1.418,3.844,nan,nan,nan,nan,[6947]    ,[6947]
SDSS_+137.3+11.0+0.18,9,9,12.8,+,10,58,29.33,137.30314,10.97481,0.18,0.3,1,R2500     ,475,18,1047,44,5.378,0.313,5.16,0.325,88.2,16.4,99.2,23.8,5.382,0.311,2.74E-01,7.30E-02,3.03E-12,8.79E-14,2.70E+44,7.83E+42,2.65E+44,7.69E+42,3.64E+44,1.06E+43,./proj_profs/SDSS_+137.3+11.0+0.18_kTZ.dat,1022,1.14,2.633,5.605,0.799,0.248,0.072,[924]     ,[924]
MACS_J0911.2+1746,9,11,11.7,+,17,46,32.49,137.79884,17.77569,0.505,0.3,1,R2500     ,460,45,1002,93,6.926,0.93,6.546,0.84,nan,nan,nan,nan,6.808,0.894,1.33E-01,1.02E-01,5.90E-13,3.55E-14,5.76E+44,3.47E+43,5.43E+44,3.27E+43,7.88E+44,4.75E+43,None      ,2047,1.124,1.254,nan,nan,nan,nan,[5012  3587],[3587  5012]
HCG_037   ,9,13,39.5,+,29,59,33.94,138.41455,29.99276,0.022,0.3,1,R2500     ,203,22,514,55,1.003,0.184,1.177,0.188,nan,nan,nan,nan,0.963,0.238,2.05E-01,1.74E-01,2.58E-13,3.45E-13,2.83E+41,3.79E+41,2.86E+41,3.82E+41,4.31E+41,5.78E+41,./proj_profs/HCG_037_kTZ.dat,1022,1.12,7.621,nan,nan,nan,nan,[5789]    ,[5789]
2MASSi_J0913454+405628,9,13,45.5,+,40,56,28.66,138.43945,40.94129,0.442,0.3,1,R2500     ,457,30,994,64,6.421,0.591,6.053,0.534,23.5,2.8,96.2,5.8,6.416,0.59,4.06E-01,9.20E-02,6.91E-13,2.81E-14,4.90E+44,2.00E+43,4.67E+44,1.90E+43,6.64E+44,2.70E+43,./proj_profs/2MASSi_J0913454+405628_kTZ.dat,1022,1.152,1.342,nan,nan,nan,nan,[10445]   ,[10445]
ABELL_0773,9,17,53.1,+,51,43,40.93,139.47108,51.72804,0.217,0.3,1,R2500     ,581,28,1302,71,8.031,0.584,8.063,0.625,179.1,21.4,64.1,17.3,8.095,0.565,3.32E-01,7.30E-02,4.51E-12,1.01E-13,6.11E+44,1.37E+43,5.80E+44,1.31E+43,8.84E+44,1.99E+43,./proj_profs/ABELL_0773_kTZ.dat,2047,1.237,2.782,7.63,0.833,0.272,0.081,[533  5006],[5006  533]
Hydra_A   ,9,18,5.9,-,12,5,44.58,139.5246,-12.09572,0.055,0.3,1,R2500     ,431,7,986,21,4.073,0.026,4.138,0.036,15.7,0.6,142.6,19,4.075,0.026,2.97E-01,9.00E-03,1.60E-11,6.45E-14,1.12E+44,4.51E+41,1.11E+44,4.50E+41,1.47E+44,5.93E+41,./proj_profs/Hydra_A_kTZ.dat,3072,1.219,6.827,3.951,0.219,0.289,0.046,[4970  4969  576],[4969  4970  575  576]
WHL_J091834.3+295318,9,18,36,+,29,53,30.93,139.65016,29.89193,0.289,0.3,1,R2500     ,235,52,594,119,1.659,0.571,1.965,0.62,nan,nan,nan,nan,1.703,0.589,6.39E-01,1.39E+00,1.49E-13,1.23E-13,3.89E+43,3.20E+43,4.19E+43,3.45E+43,5.49E+43,4.52E+43,None      ,1022,0.906,0.911,nan,nan,nan,nan,[12186]   ,[12186]
NSC_J092017+303027,9,20,26.8,+,30,29,33.76,140.11175,30.49271,0.258,0.3,1,R2500     ,506,35,1113,78,6.478,0.684,6.242,0.678,128.5,76.7,206.5,111.7,6.352,0.661,3.52E-01,1.05E-01,1.56E-12,6.32E-14,3.13E+44,1.27E+43,3.02E+44,1.22E+43,4.28E+44,1.73E+43,./proj_profs/NSC_J092017+303027_kTZ.dat,1022,1.115,2.125,nan,nan,nan,nan,[15128]   ,[15128]
WHL_J092207.6+034558,9,22,10.3,+,3,46,39.11,140.54276,3.77753,0.28,0.3,1,R2500     ,596,183,1356,452,8.905,4.284,9.237,5.006,nan,nan,nan,nan,8.434,3.353,1.65E-01,3.54E-01,7.81E-13,9.13E-14,1.89E+44,2.21E+43,1.78E+44,2.08E+43,2.75E+44,3.21E+43,None      ,1022,1.204,2.359,nan,nan,nan,nan,[11768]   ,[11768]
ABELL_0795,9,24,5.8,+,14,10,26.05,141.02407,14.1739,0.136,0.3,1,R2500     ,466,18,1063,44,4.993,0.3,5.098,0.321,27.9,3.5,115.7,6.8,5.002,0.3,1.64E-01,6.20E-02,3.85E-12,9.91E-14,1.85E+44,4.76E+42,1.83E+44,4.71E+42,2.48E+44,6.39E+42,./proj_profs/ABELL_0795_kTZ.dat,1022,1.275,3.261,nan,nan,nan,nan,[11734]   ,[11734]
400d_J0926+1242,9,26,36.8,+,12,43,4.1,141.65314,12.71781,0.489,0.3,1,R2500     ,405,55,868,105,5.405,1.033,4.918,0.856,nan,nan,nan,nan,5.471,1.018,2.39E-01,2.09E-01,1.75E-13,1.60E-14,1.58E+44,1.45E+43,1.55E+44,1.42E+43,2.13E+44,1.95E+43,None      ,2047,1.067,1.123,nan,nan,nan,nan,[4929  5838],[4929  5838]
UGC_05088_GROUP,9,33,25.8,+,34,2,53.22,143.35731,34.04812,0.027,0.3,1,R2500     ,180,8,422,33,0.814,0.034,0.81,0.026,3.3,3.3,104.3,8.4,0.703,0.118,1.81E-01,9.20E-02,5.52E-13,2.10E-13,9.23E+41,3.51E+41,9.35E+41,3.56E+41,1.46E+42,5.56E+41,./proj_profs/UGC_05088_GROUP_kTZ.dat,1022,2.18,5.53,nan,nan,nan,nan,[3227]    ,[3227]
WHL_J093820.9+520243,9,38,20.3,+,52,2,54.39,144.58472,52.04844,0.36,0.3,1,R2500     ,477,26,1061,60,6.417,0.5,6.3,0.504,92.5,18.1,60,41,6.417,0.504,1.65E-01,7.30E-02,1.30E-12,4.34E-14,5.66E+44,1.90E+43,5.42E+44,1.82E+43,7.74E+44,2.60E+43,./proj_profs/WHL_J093820.9+520243_kTZ.dat,2047,1.081,1.59,nan,nan,nan,nan,[15137  16573],[15137  16573]
ABELL_0853,9,42,14.6,+,15,22,54.42,145.56094,15.38178,0.166,0.3,1,R2500     ,430,29,928,53,4.429,0.481,4.061,0.37,nan,nan,nan,nan,4.441,0.481,2.36E-01,1.29E-01,1.14E-12,7.16E-14,8.51E+43,5.36E+42,8.48E+43,5.34E+42,1.13E+44,7.12E+42,./proj_profs/ABELL_0853_kTZ.dat,1022,1.146,2.54,nan,nan,nan,nan,[12250]   ,[12250]
ABELL_0868,9,45,26.1,-,8,39,24.44,146.35891,-8.65679,0.153,0.3,1,R2500     ,432,15,985,36,4.435,0.221,4.503,0.235,192.9,14.5,15,6.5,4.414,0.222,2.52E-01,7.00E-02,4.14E-12,1.37E-13,2.58E+44,8.51E+42,2.57E+44,8.48E+42,3.42E+44,1.13E+43,./proj_profs/ABELL_0868_kTZ.dat,1022,1.137,2.738,nan,nan,nan,nan,[15109]   ,[15109]
GALEX_J094712.4+762313,9,47,12.7,+,76,23,13.62,146.80275,76.38712,0.354,0.3,1,R2500     ,550,27,1238,71,8.264,0.568,8.373,0.617,25.1,1.6,75.2,4.8,8.464,0.567,4.09E-01,7.60E-02,2.00E-12,4.55E-14,8.35E+44,1.90E+43,7.74E+44,1.76E+43,1.20E+45,2.72E+43,./proj_profs/GALEX_J094712.4+762313_kTZ.dat,2047,1.088,1.855,8.581,0.841,0.286,0.196,[2202  7902],[2202  7902]
MACS_J0949.8+1708,9,49,51.6,+,17,7,7.34,147.46515,17.11871,0.383,0.3,1,R2500     ,576,62,1307,168,9.232,1.449,9.543,1.813,nan,nan,nan,nan,10.311,1.712,1.84E-01,1.51E-01,2.01E-12,8.41E-14,1.01E+45,4.22E+43,9.11E+44,3.81E+43,1.51E+45,6.33E+43,None      ,1022,1.258,1.847,nan,nan,nan,nan,[3274]    ,[3274]
ZwCl_0949.6+5207,9,52,49.3,+,51,53,3.22,148.20555,51.88423,0.214,0.3,1,R2500     ,479,13,1093,35,5.646,0.21,5.78,0.234,nan,nan,129.4,12.2,5.642,0.211,2.56E-01,4.60E-02,1.72E-12,3.68E-14,2.26E+44,4.83E+42,2.21E+44,4.72E+42,3.05E+44,6.53E+42,./proj_profs/ZwCl_0949.6+5207_kTZ.dat,2047,1.088,2.319,5.346,0.581,0.291,0.096,[3195  12903],[12903  3195]
XMMU_J0954+1738,9,54,17,+,17,38,5.53,148.57071,17.63487,0.828,0.3,1,R2500     ,271,58,734,218,3.684,0.912,5.148,1.837,nan,nan,nan,nan,3.574,0.901,5.87E-01,3.57E-01,5.13E-14,1.02E-14,1.69E+44,3.35E+43,1.86E+44,3.69E+43,2.40E+44,4.76E+43,None      ,2047,1.087,0.593,nan,nan,nan,nan,[12890  13215],[12890  13215]
400d_J0956+4107,9,56,2.7,+,41,7,21.47,149.01136,41.12263,0.587,0.3,1,R2500     ,357,55,762,106,4.755,0.963,4.262,0.801,nan,nan,nan,nan,4.894,0.859,4.24E-01,1.96E-01,1.82E-13,2.09E-14,2.57E+44,2.94E+43,2.57E+44,2.94E+43,3.45E+44,3.95E+43,None      ,2047,1.114,0.902,nan,nan,nan,nan,[5294  5759],[5294  5759]
ABELL_0907,9,58,22,-,11,3,50.3,149.59172,-11.06397,0.153,0.3,1,R2500     ,504,11,1138,31,5.848,0.153,5.898,0.172,nan,nan,nan,nan,5.857,0.153,3.50E-01,3.70E-02,4.60E-12,9.14E-14,2.85E+44,5.66E+42,2.79E+44,5.55E+42,3.88E+44,7.71E+42,./proj_profs/ABELL_0907_kTZ.dat,3072,1.381,3.198,5.772,0.537,0.335,0.142,[3185  3205  535],[3185  3205  535]
PLCKESZ_G264.41+19.48,10,0,1.6,-,30,16,38.06,150.00673,-30.27724,0.24,0.3,1,R2500     ,567,41,1230,89,7.828,0.869,7.394,0.824,94.3,40,176.6,56.8,7.503,0.702,9.00E-02,7.70E-02,2.21E-12,7.81E-14,3.76E+44,1.33E+43,3.58E+44,1.27E+43,5.33E+44,1.89E+43,./proj_profs/PLCKESZ_G264.41+19.48_kTZ.dat,1022,1.126,2.511,nan,nan,nan,nan,[15132]   ,[15132]
MCXC_J1000.5+4409,10,0,31.4,+,44,8,44.86,150.13067,44.14579,0.154,0.3,1,R2500     ,367,19,841,48,3.293,0.27,3.334,0.296,nan,nan,111.3,9.9,3.278,0.268,1.83E-01,9.50E-02,1.63E-12,1.08E-13,1.03E+44,6.81E+42,1.05E+44,6.93E+42,1.38E+44,9.09E+42,./proj_profs/MCXC_J1000.5+4409_kTZ.dat,1022,1.243,2.313,nan,nan,nan,nan,[9421]    ,[9421]
MACS_J1006.9+3200,10,6,54.7,+,32,1,42.82,151.72802,32.02856,0.359,0.3,1,R2500     ,638,135,1390,287,10.877,3.451,10.46,3.316,nan,nan,nan,nan,6.89,1.667,4.50E-02,1.14E-01,1.03E-12,8.33E-14,4.47E+44,3.60E+43,4.25E+44,3.42E+43,6.20E+44,4.99E+43,None      ,1022,1.209,2.132,nan,nan,nan,nan,[5819]    ,[5819]
ZwCl_1006.1+1201,10,8,47.5,+,11,47,27,152.19811,11.79083,0.221,0.3,1,R2500     ,488,19,1103,48,5.858,0.33,5.916,0.374,nan,nan,86,23.8,5.861,0.328,3.13E-01,6.20E-02,2.02E-12,5.14E-14,2.85E+44,7.26E+42,2.78E+44,7.07E+42,3.87E+44,9.84E+42,./proj_profs/ZwCl_1006.1+1201_kTZ.dat,2047,1.133,2.303,5.86,0.459,0.305,0.027,[13390  925],[13390  925]
MCXC_J1010.5-1239,10,10,32.5,-,12,39,48.04,152.63554,-12.66334,0.301,0.3,1,R2500     ,494,21,1120,53,6.456,0.398,6.574,0.423,nan,nan,228,73.5,6.484,0.395,2.22E-01,6.20E-02,1.47E-12,3.05E-14,4.22E+44,8.73E+42,4.05E+44,8.38E+42,5.79E+44,1.20E+43,./proj_profs/MCXC_J1010.5-1239_kTZ.dat,1022,1.108,1.856,nan,nan,nan,nan,[926]     ,[926]
ABELL_0963,10,17,3.6,+,39,2,49.54,154.26517,39.04709,0.206,0.3,1,R2500     ,527,18,1187,47,6.654,0.327,6.708,0.354,nan,nan,149.6,13.2,6.494,0.323,2.11E-01,5.00E-02,3.84E-12,6.44E-14,4.63E+44,7.76E+42,4.48E+44,7.52E+42,6.41E+44,1.08E+43,./proj_profs/ABELL_0963_kTZ.dat,1022,1.259,2.626,6.364,0.782,0.226,0.113,[903]     ,[903]
ABELL_0970,10,17,23.6,-,10,41,6.27,154.34815,-10.68507,0.059,0.3,1,R2500     ,454,13,1035,35,4.481,0.201,4.553,0.225,102.1,18.1,122.3,26.2,4.48,0.202,2.53E-01,7.20E-02,9.93E-12,3.29E-13,7.99E+43,2.65E+42,7.96E+43,2.64E+42,1.06E+44,3.51E+42,./proj_profs/ABELL_0970_kTZ.dat,1022,1.387,6.741,4.504,0.402,0.276,0.014,[12285]   ,[12285]
MCXC_J1022.0+3830,10,22,10,+,38,31,22.89,155.54157,38.52302,0.049,0.3,1,R2500     ,343,18,765,52,2.668,0.234,2.548,0.271,nan,nan,177.4,16.6,2.664,0.237,3.61E-01,9.80E-02,8.12E-13,5.53E-14,4.51E+42,3.07E+41,4.54E+42,3.09E+41,5.92E+42,4.03E+41,./proj_profs/MCXC_J1022.0+3830_kTZ.dat,1022,1.229,6.019,nan,nan,nan,nan,[6942]    ,[6942]
ABELL_0980,10,22,28.4,+,50,6,21.85,155.61823,50.10607,0.158,0.3,1,R2500     ,529,28,1209,68,6.442,0.536,6.636,0.583,150.1,21.7,62.5,23.8,6.543,0.534,2.56E-01,9.20E-02,4.59E-12,1.36E-13,3.07E+44,9.08E+42,2.99E+44,8.83E+42,4.28E+44,1.27E+43,./proj_profs/ABELL_0980_kTZ.dat,1022,1.204,3.264,5.902,1.038,0.22,0.086,[15105]   ,[15105]
BLOX_J1023.6+0411.1,10,23,39.7,+,4,11,10.71,155.91535,4.18631,0.291,0.3,1,R2500     ,589,20,1315,59,8.795,0.377,8.803,0.412,8.9,1,107,3.2,8.75,0.371,2.62E-01,4.40E-02,3.42E-12,5.14E-14,9.03E+44,1.36E+43,8.42E+44,1.27E+43,1.32E+45,1.98E+43,./proj_profs/BLOX_J1023.6+0411.1_kTZ.dat,2047,1.289,2.27,8.052,0.966,0.285,0.096,[9371  909],[909  9371]
WHL_J102339.9+490838,10,23,39.9,+,49,8,40.17,155.9162,49.14449,0.144,0.3,1,R2500     ,533,30,1192,71,6.433,0.588,6.383,0.611,128.1,20.6,65.2,22.4,6.513,0.589,1.56E-01,8.30E-02,6.14E-12,2.05E-13,3.35E+44,1.12E+43,3.26E+44,1.09E+43,4.68E+44,1.56E+43,./proj_profs/WHL_J102339.9+490838_kTZ.dat,1022,1.099,3.553,nan,nan,nan,nan,[15114]   ,[15114]
ABELL_3444,10,23,50.2,-,27,15,23.04,155.95923,-27.2564,0.253,0.3,1,R2500     ,552,21,1229,55,7.546,0.407,7.481,0.43,20.8,1.8,94.2,4.7,7.915,0.451,3.38E-01,6.00E-02,4.07E-12,6.68E-14,7.84E+44,1.29E+43,7.42E+44,1.22E+43,1.12E+45,1.84E+43,./proj_profs/ABELL_3444_kTZ.dat,1022,0.974,2.35,nan,nan,nan,nan,[9400]    ,[9400]
SDSS_J1029+2623,10,29,12.2,+,26,23,35.11,157.30074,26.39309,0.584,0.3,1,R2500     ,397,49,888,128,5.741,0.927,5.674,1.115,nan,nan,nan,nan,5.809,0.958,7.40E-02,9.90E-02,2.56E-13,1.73E-14,3.56E+44,2.41E+43,3.46E+44,2.34E+43,4.83E+44,3.26E+43,None      ,1022,1.136,1.004,nan,nan,nan,nan,[11755]   ,[11755]
ABELL_1033,10,31,44.7,+,35,2,26.35,157.93633,35.04065,0.126,0.3,1,R2500     ,501,12,1122,32,5.674,0.187,5.612,0.194,122.9,16.5,116.3,22.4,5.609,0.184,2.84E-01,5.10E-02,3.62E-12,6.20E-14,1.47E+44,2.52E+42,1.45E+44,2.48E+42,2.00E+44,3.42E+42,./proj_profs/ABELL_1033_kTZ.dat,2047,1.207,3.749,5.886,0.583,0.266,0.038,[15084  15614],[15084  15614]
SDSSCGB_08842,10,38,42.9,+,48,49,20.47,159.67862,48.82235,0.426,0.3,1,R2500     ,323,86,1101,1665,3.374,1.298,7.216,9.999,nan,nan,nan,nan,3.294,1.238,2.33E-01,2.84E-01,4.63E-14,1.20E-14,3.00E+43,7.77E+42,3.18E+43,8.24E+42,4.17E+43,1.08E+43,None      ,2047,1.109,0.971,nan,nan,nan,nan,[11756  12098],[11756  12098]
_EAD2007__188,10,39,38.8,+,5,10,32.65,159.91153,5.17574,0.072,0.3,1,R2500     ,351,17,825,39,2.838,0.222,3,0.206,nan,nan,nan,nan,2.84,0.221,2.75E-01,9.50E-02,2.09E-12,1.55E-13,2.59E+43,1.93E+42,2.62E+43,1.95E+42,3.42E+43,2.54E+42,None      ,1022,1.157,4.307,nan,nan,nan,nan,[15117]   ,[15117]
ABELL_1068,10,40,44.5,+,39,57,12.22,160.18545,39.95339,0.138,0.3,1,R2500     ,463,16,1050,39,4.957,0.255,5.004,0.278,6.3,0.7,109.3,3,4.963,0.253,2.50E-01,5.70E-02,3.80E-12,8.56E-14,1.87E+44,4.21E+42,1.85E+44,4.17E+42,2.50E+44,5.64E+42,./proj_profs/ABELL_1068_kTZ.dat,1022,1.078,3.211,5.225,0.552,0.37,0.092,[1652]    ,[1652]
NGC_3402_GROUP,10,50,26.1,-,12,50,42.01,162.60865,-12.845,0.015,0.3,1,R2500     ,179,7,422,32,0.8,0.007,0.813,0.006,1.7,0.1,93.9,2.8,0.824,0.013,3.85E-01,4.80E-02,1.12E-12,1.21E-13,5.78E+41,6.26E+40,5.81E+41,6.28E+40,8.20E+41,8.87E+40,./proj_profs/NGC_3402_GROUP_kTZ.dat,1022,1.052,9.64,0.833,0.052,0.387,0.085,[3243]    ,[3243]
MCXC_J1053.7+5452,10,53,32.2,+,54,52,31.52,163.38416,54.87542,0.07,0.3,1,R2500     ,281,16,663,32,1.891,0.172,1.993,0.078,63.3,12.6,60.5,16.2,1.769,0.167,1.37E-01,3.70E-02,1.58E-12,1.68E-13,1.86E+43,1.97E+42,1.91E+43,2.02E+42,2.67E+43,2.83E+42,./proj_profs/MCXC_J1053.7+5452_kTZ.dat,1022,1.103,3.536,2.029,0.371,0.164,0.075,[15322]   ,[15322]
BLOX_J1056.9-0337.3,10,56,55.9,-,3,37,37.88,164.23271,-3.62719,0.823,0.3,1,R2500     ,401,54,901,101,7.483,1.143,7.542,0.963,126.8,36.9,87.8,78.5,7.494,1.083,9.60E-02,1.07E-01,2.50E-13,1.33E-14,8.11E+44,4.31E+43,7.43E+44,3.95E+43,1.11E+45,5.88E+43,./proj_profs/BLOX_J1056.9-0337.3_kTZ.dat,1022,1.444,0.88,nan,nan,nan,nan,[512]     ,[512]
ABELL_1142,11,0,46.5,+,10,32,51.94,165.19365,10.54776,0.035,0.3,1,R2500     ,311,15,709,38,2.205,0.169,2.184,0.145,nan,nan,nan,nan,2.147,0.169,1.45E-01,5.10E-02,1.13E-12,8.50E-14,3.10E+42,2.33E+41,3.13E+42,2.35E+41,4.24E+42,3.19E+41,None      ,1022,1.246,7.55,nan,nan,nan,nan,[6938]    ,[6938]
MACS_J1105.7-1014,11,5,46.4,-,10,14,37.85,166.44354,-10.24385,0.466,0.3,1,R2500     ,589,109,1321,258,10.449,2.736,10.594,2.978,nan,nan,nan,nan,9.115,2.406,3.83E-01,2.58E-01,1.06E-12,8.29E-14,8.53E+44,6.66E+43,7.70E+44,6.02E+43,1.22E+45,9.54E+43,None      ,1022,1.249,1.679,nan,nan,nan,nan,[5817]    ,[5817]
MACS_J1108.9+0906,11,8,55.3,+,9,5,55.92,167.23036,9.09887,0.449,0.3,1,R2500     ,472,36,1025,80,6.865,0.733,6.459,0.708,80.2,38.9,111,64.9,6.863,0.744,1.93E-01,1.06E-01,8.28E-13,3.90E-14,6.09E+44,2.87E+43,5.75E+44,2.71E+43,8.35E+44,3.93E+43,./proj_profs/MACS_J1108.9+0906_kTZ.dat,2047,1.128,1.374,nan,nan,nan,nan,[3252  5009],[3252  5009]
NGC_3551  ,11,9,44.4,+,21,45,32.76,167.43519,21.7591,0.032,0.3,1,R2500     ,271,8,623,31,1.721,0.045,1.701,0.048,nan,nan,218.2,37.1,1.623,0.062,3.20E-01,5.10E-02,9.58E-13,6.53E-14,2.20E+42,1.50E+41,2.22E+42,1.51E+41,3.05E+42,2.08E+41,./proj_profs/NGC_3551_kTZ.dat,1022,1.229,7.171,nan,nan,nan,nan,[6940]    ,[6940]
ABELL_1190,11,11,39.8,+,40,50,24.7,167.9159,40.84019,0.075,0.3,1,R2500     ,397,14,830,34,3.556,0.193,3.049,0.157,213.6,19.4,25.9,18.4,3.597,0.19,2.71E-01,8.30E-02,4.33E-12,2.03E-13,5.83E+43,2.73E+42,5.85E+43,2.74E+42,7.64E+43,3.58E+42,./proj_profs/ABELL_1190_kTZ.dat,1022,1.247,4.696,nan,nan,nan,nan,[15106]   ,[15106]
ABELL_1201,11,12,54.7,+,13,26,2.21,168.22782,13.43395,0.169,0.3,1,R2500     ,492,13,1113,35,5.693,0.214,5.73,0.225,63.6,8.2,176.6,19.4,5.692,0.214,3.27E-01,5.50E-02,3.29E-12,7.05E-14,2.54E+44,5.45E+42,2.49E+44,5.34E+42,3.45E+44,7.39E+42,./proj_profs/ABELL_1201_kTZ.dat,2047,1.254,2.878,5.309,0.543,0.359,0.06,[9616  4216],[4216  9616]
WARP_J1113.0-2615,11,13,5.2,-,26,15,39.44,168.27166,-26.26096,0.725,0.3,1,R2500     ,310,38,665,69,4.235,0.631,3.82,0.485,nan,nan,nan,nan,4.239,0.552,4.98E-01,2.62E-01,6.25E-14,6.23E-15,1.48E+44,1.48E+43,1.54E+44,1.54E+43,2.03E+44,2.03E+43,None      ,1022,1.149,0.713,nan,nan,nan,nan,[915]     ,[915]
ABELL_1204,11,13,20.4,+,17,35,40,168.33514,17.59444,0.171,0.3,1,R2500     ,423,18,958,42,4.319,0.276,4.324,0.286,14.7,1.7,82.2,4.9,4.327,0.277,2.18E-01,8.40E-02,2.03E-12,8.29E-14,1.61E+44,6.55E+42,1.61E+44,6.54E+42,2.13E+44,8.70E+42,./proj_profs/ABELL_1204_kTZ.dat,1022,1.31,2.449,nan,nan,nan,nan,[2205]    ,[2205]
SDSS_J1115+5319_CLUSTER,11,15,14.8,+,53,19,59.96,168.81164,53.33332,0.466,0.3,1,R2500     ,604,74,1306,153,10.914,1.852,10.375,1.66,nan,nan,nan,nan,10.328,1.639,1.41E-01,1.57E-01,1.14E-12,5.11E-14,9.21E+44,4.12E+43,8.19E+44,3.66E+43,1.36E+45,6.09E+43,None      ,1022,1.084,1.72,nan,nan,nan,nan,[5008]    ,[5008]
